Date,Time,State,Group,Unit,Sales,filled_Group,standard_sales,scaled_sales,Week,Month,Quarter,Day
2020-12-24, Morning,VIC,Seniors,40,100000, Seniors,1.704820560891849,0.6031746031746031,52,12,4,24
2020-12-24, Afternoon,VIC,Kids,45,112500, Kids,2.09237531646358,0.6825396825396826,52,12,4,24
2020-12-24, Afternoon,VIC,Men,52,130000, Men,2.6349519742640037,0.7936507936507936,52,12,4,24
2020-12-24, Afternoon,VIC,Women,38,95000, Women,1.5497986586631565,0.5714285714285714,52,12,4,24
2020-12-24, Afternoon,VIC,Seniors,56,140000, Seniors,2.9449957787213887,0.8571428571428571,52,12,4,24
2020-12-24, Evening,VIC,Kids,36,90000, Kids,1.394776756434464,0.5396825396825397,52,12,4,24
2020-12-24, Evening,VIC,Men,54,135000, Men,2.789973876492696,0.8253968253968254,52,12,4,24
2020-12-24, Evening,VIC,Women,31,77500, Women,1.0072220008627328,0.4603174603174603,52,12,4,24
2020-12-24, Evening,VIC,Seniors,65,162500, Seniors,3.642594338750505,1.0,52,12,4,24
2020-12-24, Morning,QLD,Kids,16,40000, Kids,-0.15544226585246074,0.2222222222222222,52,12,4,24
2020-12-24, Morning,QLD,Men,23,57500, Men,0.3871343919479629,0.3333333333333333,52,12,4,24
2020-12-24, Morning,QLD,Women,16,40000, Women,-0.15544226585246074,0.2222222222222222,52,12,4,24
2020-12-24, Morning,QLD,Seniors,24,60000, Seniors,0.46464534306230915,0.3492063492063492,52,12,4,24
2020-12-24, Afternoon,QLD,Kids,19,47500, Kids,0.07709058749057798,0.2698412698412698,52,12,4,24
2020-12-24, Afternoon,QLD,Men,25,62500, Men,0.5421562941766553,0.36507936507936506,52,12,4,24
2020-12-24, Afternoon,QLD,Women,23,57500, Women,0.3871343919479629,0.3333333333333333,52,12,4,24
2020-12-24, Afternoon,QLD,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,52,12,4,24
2020-12-24, Evening,QLD,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,52,12,4,24
2020-12-24, Evening,QLD,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,52,12,4,24
2020-12-24, Evening,QLD,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,52,12,4,24
2020-12-24, Evening,QLD,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,52,12,4,24
2020-12-24, Morning,NSW,Kids,30,75000, Kids,0.9297110497483866,0.4444444444444444,52,12,4,24
2020-12-24, Morning,NSW,Men,35,87500, Men,1.3172658053201178,0.5238095238095238,52,12,4,24
2020-12-24, Morning,NSW,Women,23,57500, Women,0.3871343919479629,0.3333333333333333,52,12,4,24
2020-12-24, Morning,NSW,Seniors,37,92500, Seniors,1.47228770754881,0.5555555555555556,52,12,4,24
2020-12-24, Afternoon,NSW,Kids,25,62500, Kids,0.5421562941766553,0.36507936507936506,52,12,4,24
2020-12-24, Afternoon,NSW,Men,39,97500, Men,1.6273096097775026,0.5873015873015873,52,12,4,24
2020-12-24, Afternoon,NSW,Women,39,97500, Women,1.6273096097775026,0.5873015873015873,52,12,4,24
2020-12-24, Afternoon,NSW,Seniors,19,47500, Seniors,0.07709058749057798,0.2698412698412698,52,12,4,24
2020-12-24, Evening,NSW,Kids,39,97500, Kids,1.6273096097775026,0.5873015873015873,52,12,4,24
2020-12-24, Evening,NSW,Men,43,107500, Men,1.9373534142348876,0.6507936507936508,52,12,4,24
2020-12-24, Evening,NSW,Women,30,75000, Women,0.9297110497483866,0.4444444444444444,52,12,4,24
2020-12-24, Evening,NSW,Seniors,45,112500, Seniors,2.09237531646358,0.6825396825396826,52,12,4,24
2020-12-24, Morning,TAS,Kids,14,35000, Kids,-0.3104641680811532,0.19047619047619047,52,12,4,24
2020-12-24, Morning,TAS,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,52,12,4,24
2020-12-24, Morning,TAS,Women,14,35000, Women,-0.3104641680811532,0.19047619047619047,52,12,4,24
2020-12-24, Morning,TAS,Seniors,13,32500, Seniors,-0.38797511919549943,0.1746031746031746,52,12,4,24
2020-12-24, Afternoon,TAS,Kids,13,32500, Kids,-0.38797511919549943,0.1746031746031746,52,12,4,24
2020-12-24, Afternoon,TAS,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,52,12,4,24
2020-12-24, Afternoon,TAS,Women,7,17500, Women,-0.8530408258815768,0.07936507936507936,52,12,4,24
2020-12-24, Afternoon,TAS,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,52,12,4,24
2020-12-24, Evening,TAS,Kids,13,32500, Kids,-0.38797511919549943,0.1746031746031746,52,12,4,24
2020-12-24, Evening,TAS,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,52,12,4,24
2020-12-24, Evening,TAS,Women,11,27500, Women,-0.5429970214241919,0.14285714285714285,52,12,4,24
2020-12-24, Evening,TAS,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,52,12,4,24
2020-12-25, Morning,WA,Kids,8,20000, Kids,-0.7755298747672306,0.09523809523809523,52,12,4,25
2020-12-25, Morning,WA,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,52,12,4,25
2020-12-25, Morning,WA,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,52,12,4,25
2020-12-25, Morning,WA,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,52,12,4,25
2020-12-25, Afternoon,WA,Kids,15,37500, Kids,-0.23295321696680696,0.20634920634920634,52,12,4,25
2020-12-25, Afternoon,WA,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,52,12,4,25
2020-12-25, Afternoon,WA,Women,12,30000, Women,-0.4654860703098457,0.15873015873015872,52,12,4,25
2020-12-25, Afternoon,WA,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,52,12,4,25
2020-12-25, Evening,WA,Kids,8,20000, Kids,-0.7755298747672306,0.09523809523809523,52,12,4,25
2020-12-25, Evening,WA,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,52,12,4,25
2020-12-25, Evening,WA,Women,12,30000, Women,-0.4654860703098457,0.15873015873015872,52,12,4,25
2020-12-25, Evening,WA,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,52,12,4,25
2020-12-25, Morning,NT,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,52,12,4,25
2020-12-25, Morning,NT,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,52,12,4,25
2020-12-25, Morning,NT,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,52,12,4,25
2020-12-25, Morning,NT,Seniors,7,17500, Seniors,-0.8530408258815768,0.07936507936507936,52,12,4,25
2020-12-25, Afternoon,NT,Kids,14,35000, Kids,-0.3104641680811532,0.19047619047619047,52,12,4,25
2020-12-25, Afternoon,NT,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,52,12,4,25
2020-12-25, Afternoon,NT,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,52,12,4,25
2020-12-25, Afternoon,NT,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,52,12,4,25
2020-12-25, Evening,NT,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,52,12,4,25
2020-12-25, Evening,NT,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,52,12,4,25
2020-12-25, Evening,NT,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,52,12,4,25
2020-12-25, Evening,NT,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,52,12,4,25
2020-12-25, Morning,SA,Kids,26,65000, Kids,0.6196672452910016,0.38095238095238093,52,12,4,25
2020-12-25, Morning,SA,Men,32,80000, Men,1.084732951977079,0.47619047619047616,52,12,4,25
2020-12-25, Morning,SA,Women,20,50000, Women,0.1546015386049242,0.2857142857142857,52,12,4,25
2020-12-25, Morning,SA,Seniors,23,57500, Seniors,0.3871343919479629,0.3333333333333333,52,12,4,25
2020-12-25, Afternoon,SA,Kids,16,40000, Kids,-0.15544226585246074,0.2222222222222222,52,12,4,25
2020-12-25, Afternoon,SA,Men,32,80000, Men,1.084732951977079,0.47619047619047616,52,12,4,25
2020-12-25, Afternoon,SA,Women,31,77500, Women,1.0072220008627328,0.4603174603174603,52,12,4,25
2020-12-25, Afternoon,SA,Seniors,22,55000, Seniors,0.3096234408336167,0.31746031746031744,52,12,4,25
2020-12-25, Evening,SA,Kids,31,77500, Kids,1.0072220008627328,0.4603174603174603,52,12,4,25
2020-12-25, Evening,SA,Men,16,40000, Men,-0.15544226585246074,0.2222222222222222,52,12,4,25
2020-12-25, Evening,SA,Women,35,87500, Women,1.3172658053201178,0.5238095238095238,52,12,4,25
2020-12-25, Evening,SA,Seniors,31,77500, Seniors,1.0072220008627328,0.4603174603174603,52,12,4,25
2020-12-25, Morning,VIC,Kids,43,107500, Kids,1.9373534142348876,0.6507936507936508,52,12,4,25
2020-12-25, Morning,VIC,Men,47,117500, Men,2.2473972186922726,0.7142857142857143,52,12,4,25
2020-12-25, Morning,VIC,Women,37,92500, Women,1.47228770754881,0.5555555555555556,52,12,4,25
2020-12-25, Morning,VIC,Seniors,60,150000, Seniors,3.2550395831787737,0.9206349206349206,52,12,4,25
2020-12-25, Afternoon,VIC,Kids,62,155000, Kids,3.410061485407466,0.9523809523809523,52,12,4,25
2020-12-25, Afternoon,VIC,Men,53,132500, Men,2.71246292537835,0.8095238095238095,52,12,4,25
2020-12-25, Afternoon,VIC,Women,60,150000, Women,3.2550395831787737,0.9206349206349206,52,12,4,25
2020-12-25, Afternoon,VIC,Seniors,32,80000, Seniors,1.084732951977079,0.47619047619047616,52,12,4,25
2020-12-25, Evening,VIC,Kids,31,77500, Kids,1.0072220008627328,0.4603174603174603,52,12,4,25
2020-12-25, Evening,VIC,Men,61,152500, Men,3.33255053429312,0.9365079365079365,52,12,4,25
2020-12-25, Evening,VIC,Women,62,155000, Women,3.410061485407466,0.9523809523809523,52,12,4,25
2020-12-25, Evening,VIC,Seniors,33,82500, Seniors,1.1622439030914253,0.49206349206349204,52,12,4,25
2020-12-25, Morning,QLD,Kids,25,62500, Kids,0.5421562941766553,0.36507936507936506,52,12,4,25
2020-12-25, Morning,QLD,Men,22,55000, Men,0.3096234408336167,0.31746031746031744,52,12,4,25
2020-12-25, Morning,QLD,Women,12,30000, Women,-0.4654860703098457,0.15873015873015872,52,12,4,25
2020-12-25, Morning,QLD,Seniors,12,30000, Seniors,-0.4654860703098457,0.15873015873015872,52,12,4,25
2020-12-25, Afternoon,QLD,Kids,14,35000, Kids,-0.3104641680811532,0.19047619047619047,52,12,4,25
2020-12-25, Afternoon,QLD,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,52,12,4,25
2020-12-25, Afternoon,QLD,Women,19,47500, Women,0.07709058749057798,0.2698412698412698,52,12,4,25
2020-12-25, Afternoon,QLD,Seniors,7,17500, Seniors,-0.8530408258815768,0.07936507936507936,52,12,4,25
2020-12-25, Evening,QLD,Kids,13,32500, Kids,-0.38797511919549943,0.1746031746031746,52,12,4,25
2020-12-25, Evening,QLD,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,52,12,4,25
2020-12-25, Evening,QLD,Women,17,42500, Women,-0.07793131473811449,0.23809523809523808,52,12,4,25
2020-12-25, Evening,QLD,Seniors,7,17500, Seniors,-0.8530408258815768,0.07936507936507936,52,12,4,25
2020-12-25, Morning,NSW,Kids,31,77500, Kids,1.0072220008627328,0.4603174603174603,52,12,4,25
2020-12-25, Morning,NSW,Men,36,90000, Men,1.394776756434464,0.5396825396825397,52,12,4,25
2020-12-25, Morning,NSW,Women,45,112500, Women,2.09237531646358,0.6825396825396826,52,12,4,25
2020-12-25, Morning,NSW,Seniors,22,55000, Seniors,0.3096234408336167,0.31746031746031744,52,12,4,25
2020-12-25, Afternoon,NSW,Kids,26,65000, Kids,0.6196672452910016,0.38095238095238093,52,12,4,25
2020-12-25, Afternoon,NSW,Men,23,57500, Men,0.3871343919479629,0.3333333333333333,52,12,4,25
2020-12-25, Afternoon,NSW,Women,21,52500, Women,0.23211248971927045,0.30158730158730157,52,12,4,25
2020-12-25, Afternoon,NSW,Seniors,44,110000, Seniors,2.0148643653492337,0.6666666666666666,52,12,4,25
2020-12-25, Evening,NSW,Kids,28,70000, Kids,0.7746891475196941,0.4126984126984127,52,12,4,25
2020-12-25, Evening,NSW,Men,24,60000, Men,0.46464534306230915,0.3492063492063492,52,12,4,25
2020-12-25, Evening,NSW,Women,40,100000, Women,1.704820560891849,0.6031746031746031,52,12,4,25
2020-12-25, Evening,NSW,Seniors,18,45000, Seniors,-0.00042036362376825356,0.25396825396825395,52,12,4,25
2020-12-25, Morning,TAS,Kids,14,35000, Kids,-0.3104641680811532,0.19047619047619047,52,12,4,25
2020-12-25, Morning,TAS,Men,10,25000, Men,-0.6205079725385382,0.12698412698412698,52,12,4,25
2020-12-25, Morning,TAS,Women,15,37500, Women,-0.23295321696680696,0.20634920634920634,52,12,4,25
2020-12-25, Morning,TAS,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,52,12,4,25
2020-12-25, Afternoon,TAS,Kids,6,15000, Kids,-0.9305517769959231,0.06349206349206349,52,12,4,25
2020-12-25, Afternoon,TAS,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,52,12,4,25
2020-12-25, Afternoon,TAS,Women,15,37500, Women,-0.23295321696680696,0.20634920634920634,52,12,4,25
2020-12-25, Afternoon,TAS,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,52,12,4,25
2020-12-25, Evening,TAS,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,52,12,4,25
2020-12-25, Evening,TAS,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,52,12,4,25
2020-12-25, Evening,TAS,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,52,12,4,25
2020-12-25, Evening,TAS,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,52,12,4,25
2020-12-26, Morning,WA,Kids,15,37500, Kids,-0.23295321696680696,0.20634920634920634,52,12,4,26
2020-12-26, Morning,WA,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,52,12,4,26
2020-12-26, Morning,WA,Women,14,35000, Women,-0.3104641680811532,0.19047619047619047,52,12,4,26
2020-12-26, Morning,WA,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,52,12,4,26
2020-12-26, Afternoon,WA,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,52,12,4,26
2020-12-26, Afternoon,WA,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,52,12,4,26
2020-12-26, Afternoon,WA,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,52,12,4,26
2020-12-26, Afternoon,WA,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,52,12,4,26
2020-12-26, Evening,WA,Kids,6,15000, Kids,-0.9305517769959231,0.06349206349206349,52,12,4,26
2020-12-26, Evening,WA,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,52,12,4,26
2020-12-26, Evening,WA,Women,13,32500, Women,-0.38797511919549943,0.1746031746031746,52,12,4,26
2020-12-26, Evening,WA,Seniors,7,17500, Seniors,-0.8530408258815768,0.07936507936507936,52,12,4,26
2020-12-26, Morning,NT,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,52,12,4,26
2020-12-26, Morning,NT,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,52,12,4,26
2020-12-26, Morning,NT,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,52,12,4,26
2020-12-26, Morning,NT,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,52,12,4,26
2020-12-26, Afternoon,NT,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,52,12,4,26
2020-12-26, Afternoon,NT,Men,13,32500, Men,-0.38797511919549943,0.1746031746031746,52,12,4,26
2020-12-26, Afternoon,NT,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,52,12,4,26
2020-12-26, Afternoon,NT,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,52,12,4,26
2020-12-26, Evening,NT,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,52,12,4,26
2020-12-26, Evening,NT,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,52,12,4,26
2020-12-26, Evening,NT,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,52,12,4,26
2020-12-26, Evening,NT,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,52,12,4,26
2020-12-26, Morning,SA,Kids,25,62500, Kids,0.5421562941766553,0.36507936507936506,52,12,4,26
2020-12-26, Morning,SA,Men,32,80000, Men,1.084732951977079,0.47619047619047616,52,12,4,26
2020-12-26, Morning,SA,Women,29,72500, Women,0.8522000986340403,0.42857142857142855,52,12,4,26
2020-12-26, Morning,SA,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,52,12,4,26
2020-12-26, Afternoon,SA,Kids,34,85000, Kids,1.2397548542057715,0.5079365079365079,52,12,4,26
2020-12-26, Afternoon,SA,Men,20,50000, Men,0.1546015386049242,0.2857142857142857,52,12,4,26
2020-12-26, Afternoon,SA,Women,24,60000, Women,0.46464534306230915,0.3492063492063492,52,12,4,26
2020-12-26, Afternoon,SA,Seniors,19,47500, Seniors,0.07709058749057798,0.2698412698412698,52,12,4,26
2020-12-26, Evening,SA,Kids,35,87500, Kids,1.3172658053201178,0.5238095238095238,52,12,4,26
2020-12-26, Evening,SA,Men,25,62500, Men,0.5421562941766553,0.36507936507936506,52,12,4,26
2020-12-26, Evening,SA,Women,34,85000, Women,1.2397548542057715,0.5079365079365079,52,12,4,26
2020-12-26, Evening,SA,Seniors,22,55000, Seniors,0.3096234408336167,0.31746031746031744,52,12,4,26
2020-12-26, Morning,VIC,Kids,43,107500, Kids,1.9373534142348876,0.6507936507936508,52,12,4,26
2020-12-26, Morning,VIC,Men,64,160000, Men,3.5650833876361587,0.9841269841269841,52,12,4,26
2020-12-26, Morning,VIC,Women,54,135000, Women,2.789973876492696,0.8253968253968254,52,12,4,26
2020-12-26, Morning,VIC,Seniors,63,157500, Seniors,3.487572436521812,0.9682539682539683,52,12,4,26
2020-12-26, Afternoon,VIC,Kids,63,157500, Kids,3.487572436521812,0.9682539682539683,52,12,4,26
2020-12-26, Afternoon,VIC,Men,43,107500, Men,1.9373534142348876,0.6507936507936508,52,12,4,26
2020-12-26, Afternoon,VIC,Women,53,132500, Women,2.71246292537835,0.8095238095238095,52,12,4,26
2020-12-26, Afternoon,VIC,Seniors,49,122500, Seniors,2.402419120920965,0.746031746031746,52,12,4,26
2020-12-26, Evening,VIC,Kids,34,85000, Kids,1.2397548542057715,0.5079365079365079,52,12,4,26
2020-12-26, Evening,VIC,Men,40,100000, Men,1.704820560891849,0.6031746031746031,52,12,4,26
2020-12-26, Evening,VIC,Women,56,140000, Women,2.9449957787213887,0.8571428571428571,52,12,4,26
2020-12-26, Evening,VIC,Seniors,47,117500, Seniors,2.2473972186922726,0.7142857142857143,52,12,4,26
2020-12-26, Morning,QLD,Kids,8,20000, Kids,-0.7755298747672306,0.09523809523809523,52,12,4,26
2020-12-26, Morning,QLD,Men,23,57500, Men,0.3871343919479629,0.3333333333333333,52,12,4,26
2020-12-26, Morning,QLD,Women,19,47500, Women,0.07709058749057798,0.2698412698412698,52,12,4,26
2020-12-26, Morning,QLD,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,52,12,4,26
2020-12-26, Afternoon,QLD,Kids,23,57500, Kids,0.3871343919479629,0.3333333333333333,52,12,4,26
2020-12-26, Afternoon,QLD,Men,25,62500, Men,0.5421562941766553,0.36507936507936506,52,12,4,26
2020-12-26, Afternoon,QLD,Women,13,32500, Women,-0.38797511919549943,0.1746031746031746,52,12,4,26
2020-12-26, Afternoon,QLD,Seniors,17,42500, Seniors,-0.07793131473811449,0.23809523809523808,52,12,4,26
2020-12-26, Evening,QLD,Kids,22,55000, Kids,0.3096234408336167,0.31746031746031744,52,12,4,26
2020-12-26, Evening,QLD,Men,19,47500, Men,0.07709058749057798,0.2698412698412698,52,12,4,26
2020-12-26, Evening,QLD,Women,11,27500, Women,-0.5429970214241919,0.14285714285714285,52,12,4,26
2020-12-26, Evening,QLD,Seniors,14,35000, Seniors,-0.3104641680811532,0.19047619047619047,52,12,4,26
2020-12-26, Morning,NSW,Kids,20,50000, Kids,0.1546015386049242,0.2857142857142857,52,12,4,26
2020-12-26, Morning,NSW,Men,39,97500, Men,1.6273096097775026,0.5873015873015873,52,12,4,26
2020-12-26, Morning,NSW,Women,18,45000, Women,-0.00042036362376825356,0.25396825396825395,52,12,4,26
2020-12-26, Morning,NSW,Seniors,45,112500, Seniors,2.09237531646358,0.6825396825396826,52,12,4,26
2020-12-26, Afternoon,NSW,Kids,30,75000, Kids,0.9297110497483866,0.4444444444444444,52,12,4,26
2020-12-26, Afternoon,NSW,Men,37,92500, Men,1.47228770754881,0.5555555555555556,52,12,4,26
2020-12-26, Afternoon,NSW,Women,37,92500, Women,1.47228770754881,0.5555555555555556,52,12,4,26
2020-12-26, Afternoon,NSW,Seniors,35,87500, Seniors,1.3172658053201178,0.5238095238095238,52,12,4,26
2020-12-26, Evening,NSW,Kids,34,85000, Kids,1.2397548542057715,0.5079365079365079,52,12,4,26
2020-12-26, Evening,NSW,Men,45,112500, Men,2.09237531646358,0.6825396825396826,52,12,4,26
2020-12-26, Evening,NSW,Women,42,105000, Women,1.8598424631205415,0.6349206349206349,52,12,4,26
2020-12-26, Evening,NSW,Seniors,29,72500, Seniors,0.8522000986340403,0.42857142857142855,52,12,4,26
2020-12-26, Morning,TAS,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,52,12,4,26
2020-12-26, Morning,TAS,Men,10,25000, Men,-0.6205079725385382,0.12698412698412698,52,12,4,26
2020-12-26, Morning,TAS,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,52,12,4,26
2020-12-26, Morning,TAS,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,52,12,4,26
2020-12-26, Afternoon,TAS,Kids,12,30000, Kids,-0.4654860703098457,0.15873015873015872,52,12,4,26
2020-12-26, Afternoon,TAS,Men,15,37500, Men,-0.23295321696680696,0.20634920634920634,52,12,4,26
2020-12-26, Afternoon,TAS,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,52,12,4,26
2020-12-26, Afternoon,TAS,Seniors,12,30000, Seniors,-0.4654860703098457,0.15873015873015872,52,12,4,26
2020-12-26, Evening,TAS,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,52,12,4,26
2020-12-26, Evening,TAS,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,52,12,4,26
2020-12-26, Evening,TAS,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,52,12,4,26
2020-12-26, Evening,TAS,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,52,12,4,26
2020-12-27, Morning,WA,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,52,12,4,27
2020-12-27, Morning,WA,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,52,12,4,27
2020-12-27, Morning,WA,Women,14,35000, Women,-0.3104641680811532,0.19047619047619047,52,12,4,27
2020-12-27, Morning,WA,Seniors,14,35000, Seniors,-0.3104641680811532,0.19047619047619047,52,12,4,27
2020-12-27, Afternoon,WA,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,52,12,4,27
2020-12-27, Afternoon,WA,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,52,12,4,27
2020-12-27, Afternoon,WA,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,52,12,4,27
2020-12-27, Afternoon,WA,Seniors,14,35000, Seniors,-0.3104641680811532,0.19047619047619047,52,12,4,27
2020-12-27, Evening,WA,Kids,12,30000, Kids,-0.4654860703098457,0.15873015873015872,52,12,4,27
2020-12-27, Evening,WA,Men,15,37500, Men,-0.23295321696680696,0.20634920634920634,52,12,4,27
2020-12-27, Evening,WA,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,52,12,4,27
2020-12-27, Evening,WA,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,52,12,4,27
2020-12-27, Morning,NT,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,52,12,4,27
2020-12-27, Morning,NT,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,52,12,4,27
2020-12-27, Morning,NT,Women,7,17500, Women,-0.8530408258815768,0.07936507936507936,52,12,4,27
2020-12-27, Morning,NT,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,52,12,4,27
2020-12-27, Afternoon,NT,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,52,12,4,27
2020-12-27, Afternoon,NT,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,52,12,4,27
2020-12-27, Afternoon,NT,Women,11,27500, Women,-0.5429970214241919,0.14285714285714285,52,12,4,27
2020-12-27, Afternoon,NT,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,52,12,4,27
2020-12-27, Evening,NT,Kids,8,20000, Kids,-0.7755298747672306,0.09523809523809523,52,12,4,27
2020-12-27, Evening,NT,Men,15,37500, Men,-0.23295321696680696,0.20634920634920634,52,12,4,27
2020-12-27, Evening,NT,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,52,12,4,27
2020-12-27, Evening,NT,Seniors,7,17500, Seniors,-0.8530408258815768,0.07936507936507936,52,12,4,27
2020-12-27, Morning,SA,Kids,16,40000, Kids,-0.15544226585246074,0.2222222222222222,52,12,4,27
2020-12-27, Morning,SA,Men,21,52500, Men,0.23211248971927045,0.30158730158730157,52,12,4,27
2020-12-27, Morning,SA,Women,31,77500, Women,1.0072220008627328,0.4603174603174603,52,12,4,27
2020-12-27, Morning,SA,Seniors,21,52500, Seniors,0.23211248971927045,0.30158730158730157,52,12,4,27
2020-12-27, Afternoon,SA,Kids,22,55000, Kids,0.3096234408336167,0.31746031746031744,52,12,4,27
2020-12-27, Afternoon,SA,Men,25,62500, Men,0.5421562941766553,0.36507936507936506,52,12,4,27
2020-12-27, Afternoon,SA,Women,32,80000, Women,1.084732951977079,0.47619047619047616,52,12,4,27
2020-12-27, Afternoon,SA,Seniors,34,85000, Seniors,1.2397548542057715,0.5079365079365079,52,12,4,27
2020-12-27, Evening,SA,Kids,32,80000, Kids,1.084732951977079,0.47619047619047616,52,12,4,27
2020-12-27, Evening,SA,Men,32,80000, Men,1.084732951977079,0.47619047619047616,52,12,4,27
2020-12-27, Evening,SA,Women,35,87500, Women,1.3172658053201178,0.5238095238095238,52,12,4,27
2020-12-27, Evening,SA,Seniors,34,85000, Seniors,1.2397548542057715,0.5079365079365079,52,12,4,27
2020-12-27, Morning,VIC,Kids,41,102500, Kids,1.782331512006195,0.6190476190476191,52,12,4,27
2020-12-27, Morning,VIC,Men,51,127500, Men,2.5574410231496576,0.7777777777777778,52,12,4,27
2020-12-27, Morning,VIC,Women,41,102500, Women,1.782331512006195,0.6190476190476191,52,12,4,27
2020-12-27, Morning,VIC,Seniors,47,117500, Seniors,2.2473972186922726,0.7142857142857143,52,12,4,27
2020-12-27, Afternoon,VIC,Kids,57,142500, Kids,3.022506729835735,0.873015873015873,52,12,4,27
2020-12-27, Afternoon,VIC,Men,57,142500, Men,3.022506729835735,0.873015873015873,52,12,4,27
2020-12-27, Afternoon,VIC,Women,62,155000, Women,3.410061485407466,0.9523809523809523,52,12,4,27
2020-12-27, Afternoon,VIC,Seniors,57,142500, Seniors,3.022506729835735,0.873015873015873,52,12,4,27
